split,env,section,platform,modality,required,count,missing_count,orphan_count
test,Home,MasterBedroom,desk_and_chair_01,pointcloud_rgb/top_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,pointcloud_inst_seg/top_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,281,0
test,Home,MasterBedroom,desk_and_chair_01,rgb/side_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,depth/side_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,normals/side_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,bbox/side_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,inst_seg_image/side_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,inst_seg_mapping/side_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,pointcloud_xyz/side_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,pointcloud_rgb/side_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,pointcloud_inst_seg/side_view_camera,True,281,0,0
test,Home,MasterBedroom,desk_and_chair_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,281,0
test,Home,MasterBedroom,floor_01,conf,True,281,0,0
test,Home,MasterBedroom,floor_01,scene_meta,True,281,0,0
test,Home,MasterBedroom,floor_01,pre_grasp,False,0,281,0
test,Home,MasterBedroom,floor_01,output_grasp,False,0,281,0
test,Home,MasterBedroom,floor_01,rgb/top_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,depth/top_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,normals/top_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,bbox/top_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,inst_seg_image/top_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,inst_seg_mapping/top_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,pointcloud_xyz/top_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,pointcloud_rgb/top_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,pointcloud_inst_seg/top_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,281,0
test,Home,MasterBedroom,floor_01,rgb/side_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,depth/side_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,normals/side_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,bbox/side_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,inst_seg_image/side_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,inst_seg_mapping/side_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,pointcloud_xyz/side_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,pointcloud_rgb/side_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,pointcloud_inst_seg/side_view_camera,True,281,0,0
test,Home,MasterBedroom,floor_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,281,0
test,Home,MasterBedroom,sideboard_01,conf,True,281,0,0
test,Home,MasterBedroom,sideboard_01,scene_meta,True,281,0,0
test,Home,MasterBedroom,sideboard_01,pre_grasp,False,0,281,0
test,Home,MasterBedroom,sideboard_01,output_grasp,False,0,281,0
test,Home,MasterBedroom,sideboard_01,rgb/top_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,depth/top_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,normals/top_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,bbox/top_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,inst_seg_image/top_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,inst_seg_mapping/top_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,pointcloud_xyz/top_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,pointcloud_rgb/top_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,pointcloud_inst_seg/top_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,281,0
test,Home,MasterBedroom,sideboard_01,rgb/side_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,depth/side_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,normals/side_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,bbox/side_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,inst_seg_image/side_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,inst_seg_mapping/side_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,pointcloud_xyz/side_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,pointcloud_rgb/side_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,pointcloud_inst_seg/side_view_camera,True,281,0,0
test,Home,MasterBedroom,sideboard_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,281,0
test,Home,MasterBedroom,vanity_01,conf,True,281,0,0
test,Home,MasterBedroom,vanity_01,scene_meta,True,281,0,0
test,Home,MasterBedroom,vanity_01,pre_grasp,False,0,281,0
test,Home,MasterBedroom,vanity_01,output_grasp,False,0,281,0
test,Home,MasterBedroom,vanity_01,rgb/top_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,depth/top_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,normals/top_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,bbox/top_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,inst_seg_image/top_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,inst_seg_mapping/top_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,pointcloud_xyz/top_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,pointcloud_rgb/top_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,pointcloud_inst_seg/top_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,281,0
test,Home,MasterBedroom,vanity_01,rgb/side_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,depth/side_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,normals/side_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,bbox/side_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,inst_seg_image/side_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,inst_seg_mapping/side_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,pointcloud_xyz/side_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,pointcloud_rgb/side_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,pointcloud_inst_seg/side_view_camera,True,281,0,0
test,Home,MasterBedroom,vanity_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,281,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,conf,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,scene_meta,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,pre_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,output_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,depth/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,normals/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,bbox/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,inst_seg_image/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,inst_seg_mapping/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,pointcloud_xyz/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,pointcloud_rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,depth/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,normals/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,bbox/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,inst_seg_image/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,inst_seg_mapping/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,pointcloud_xyz/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,pointcloud_rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,pointcloud_inst_seg/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,conf,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,scene_meta,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,pre_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,output_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,depth/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,normals/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,bbox/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,inst_seg_image/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,inst_seg_mapping/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,pointcloud_xyz/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,pointcloud_rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,pointcloud_inst_seg/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,depth/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,normals/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,bbox/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,inst_seg_image/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,inst_seg_mapping/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,pointcloud_xyz/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,pointcloud_rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,pointcloud_inst_seg/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,conveyor_track_02,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,conf,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,scene_meta,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,pre_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,output_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,depth/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,normals/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,bbox/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,inst_seg_image/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,inst_seg_mapping/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,pointcloud_xyz/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,pointcloud_rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,depth/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,normals/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,bbox/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,inst_seg_image/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,inst_seg_mapping/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,pointcloud_xyz/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,pointcloud_rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,pointcloud_inst_seg/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_long_A1_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,conf,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,scene_meta,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,pre_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,output_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,depth/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,normals/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,bbox/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,inst_seg_image/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,inst_seg_mapping/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,pointcloud_xyz/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,pointcloud_rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,depth/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,normals/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,bbox/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,inst_seg_image/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,inst_seg_mapping/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,pointcloud_xyz/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,pointcloud_rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,pointcloud_inst_seg/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,conf,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,scene_meta,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,pre_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,output_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,depth/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,normals/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,bbox/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,inst_seg_image/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,inst_seg_mapping/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,pointcloud_xyz/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,pointcloud_rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,pointcloud_inst_seg/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,depth/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,normals/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,bbox/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,inst_seg_image/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,inst_seg_mapping/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,pointcloud_xyz/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,pointcloud_rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,pointcloud_inst_seg/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A5_02,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,conf,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,scene_meta,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,pre_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,output_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,depth/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,normals/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,bbox/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,inst_seg_image/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,inst_seg_mapping/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,pointcloud_xyz/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,pointcloud_rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,depth/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,normals/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,bbox/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,inst_seg_image/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,inst_seg_mapping/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,pointcloud_xyz/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,pointcloud_rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,pointcloud_inst_seg/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,rack_small_A7_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,conf,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,scene_meta,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,pre_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,output_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,depth/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,normals/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,bbox/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,inst_seg_image/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,inst_seg_mapping/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,pointcloud_xyz/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,pointcloud_rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,depth/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,normals/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,bbox/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,inst_seg_image/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,inst_seg_mapping/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,pointcloud_xyz/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,pointcloud_rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,pointcloud_inst_seg/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,conf,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,scene_meta,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pre_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,output_grasp,False,0,211,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,depth/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,normals/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,bbox/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,inst_seg_image/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,inst_seg_mapping/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_xyz/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_rgb/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,depth/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,normals/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,bbox/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,inst_seg_image/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,inst_seg_mapping/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_xyz/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_rgb/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_inst_seg/side_view_camera,True,211,0,0
test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,pointcloud_inst_seg_mapping/side_view_camera,True,0,211,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,conf,True,211,0,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,scene_meta,True,211,0,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pre_grasp,False,0,211,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,output_grasp,False,0,211,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,rgb/top_view_camera,True,211,0,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,depth/top_view_camera,True,211,0,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,normals/top_view_camera,True,211,0,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,bbox/top_view_camera,True,211,0,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,inst_seg_image/top_view_camera,True,211,0,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,inst_seg_mapping/top_view_camera,True,211,0,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pointcloud_xyz/top_view_camera,True,211,0,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pointcloud_rgb/top_view_camera,True,211,0,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pointcloud_inst_seg/top_view_camera,True,211,0,0
test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,pointcloud_inst_seg_mapping/top_view_camera,True,0,211,0
